IFK Helsinki - Assat,5:2,1.92,4.45,3.8,12.03.2015
Karpat - Jyvaskyla,2:3,1.8,4.5,4.1,12.03.2015
Lukko - Pelicans,1:2,1.4,7.25,11,12.03.2015
SaiPa - Espoo,0:4,2.15,4.1,3.4,12.03.2015
Tappara - KalPa,2:1 ET,1.9,4.1,4.2,12.03.2015
TPS Turku - Hameenlinna,5:2,2.4,4.25,2.75,12.03.2015
Vaasan Sport - Ilves,3:2 ET,2.85,4.03,2.3,12.03.2015
Assat - TPS Turku,5:2,1.52,4.84,5.75,10.03.2015
Hameenlinna - Vaasan Sport,1:3,1.72,4.45,4.35,10.03.2015
Ilves - Tappara,2:1,4.1,4.27,1.9,10.03.2015
Jyvaskyla - Espoo,4:2,2,4.29,3.31,10.03.2015
Pelicans - Karpat,1:5,5.8,4.95,1.57,10.03.2015
SaiPa - IFK Helsinki,2:5,2.1,4.1,3.31,10.03.2015
KalPa - Lukko,2:1 pen.,2.65,4,2.58,09.03.2015
Espoo - KalPa,5:1,2.14,3.8,3.4,07.03.2015
Ilves - Pelicans,6:2,1.65,4.8,5.5,07.03.2015
Karpat - IFK Helsinki,5:3,1.67,4.6,4.9,07.03.2015
Lukko - Hameenlinna,3:0,1.7,4.4,4.58,07.03.2015
SaiPa - Jyvaskyla,2:0,2.1,4.1,3.3,07.03.2015
TPS Turku - Tappara,0:2,6.1,4.99,1.55,07.03.2015
Vaasan Sport - Assat,1:3,3.3,4.1,2.08,07.03.2015
Assat - Espoo,4:3,2.3,3.94,2.99,06.03.2015
Hameenlinna - Ilves,3:1,2.22,4,3.01,06.03.2015
IFK Helsinki - Lukko,1:2,2.18,4.04,3,06.03.2015
Jyvaskyla - TPS Turku,2:3,1.32,6.23,8.5,06.03.2015
KalPa - SaiPa,3:0,2.47,3.8,2.83,05.03.2015
Pelicans - Vaasan Sport,1:2,2.06,4.1,3.3,05.03.2015
Tappara - Karpat,4:2,2.48,3.8,2.72,05.03.2015
Assat - Hameenlinna,6:3,2.15,4.1,3.4,03.03.2015
Ilves - KalPa,2:1,2.55,3.8,2.69,03.03.2015
Jyvaskyla - Tappara,3:4 ET,2.31,4.1,2.95,03.03.2015
Karpat - SaiPa,2:0,1.75,4.35,4.7,03.03.2015
Lukko - Espoo,4:3,2.2,4.1,3.03,03.03.2015
TPS Turku - Pelicans,2:1,2.53,4.05,2.75,03.03.2015
Vaasan Sport - IFK Helsinki,2:1,4.9,4.75,1.63,03.03.2015
Espoo - Vaasan Sport,2:1,1.38,6,7.5,28.02.2015
Hameenlinna - Pelicans,3:1,1.72,4.3,4.43,28.02.2015
IFK Helsinki - TPS Turku,3:2 ET,1.39,5.75,7,28.02.2015
KalPa - Jyvaskyla,1:2,2.25,3.95,3.25,28.02.2015
Karpat - Assat,3:0,1.6,4.8,5.55,28.02.2015
SaiPa - Ilves,4:2,1.8,4.44,4.3,28.02.2015
Jyvaskyla - Hameenlinna,4:1,1.75,4.41,4.19,27.02.2015
Pelicans - IFK Helsinki,1:3,3.8,4.34,1.85,27.02.2015
Tappara - Lukko,1:0,2.06,4.1,3.31,27.02.2015
Assat - KalPa,2:1 ET,2.46,3.8,2.81,26.02.2015
Ilves - Espoo,3:5,2.43,4.05,2.75,26.02.2015
Lukko - Karpat,3:0,2.85,3.95,2.4,26.02.2015
TPS Turku - SaiPa,0:4,3.92,4.2,1.85,26.02.2015
Vaasan Sport - Tappara,2:4,5.15,4.77,1.61,26.02.2015
Hameenlinna - Espoo,3:4 ET,2.4,3.88,2.75,24.02.2015
IFK Helsinki - Ilves,3:6,1.7,4.56,5,24.02.2015
Jyvaskyla - Pelicans,5:2,1.6,5.7,6.3,24.02.2015
Lukko - KalPa,3:0,2.2,4,3.23,24.02.2015
Tappara - Assat,2:1,1.72,4.36,4.46,24.02.2015
TPS Turku - Karpat,1:2,5.55,4.7,1.6,24.02.2015
Vaasan Sport - SaiPa,2:5,4,4.33,1.83,24.02.2015
Assat - IFK Helsinki,4:2,3.01,3.9,2.25,21.02.2015
Espoo - Jyvaskyla,7:2,2.23,4.1,3,21.02.2015
Karpat - Hameenlinna,3:2,1.52,5.15,6.75,21.02.2015
Pelicans - Lukko,2:3 ET,3.2,4,2.18,21.02.2015
Tappara - SaiPa,4:5 ET,1.78,4.28,4.44,21.02.2015
TPS Turku - Vaasan Sport,5:2,2.36,3.9,2.95,21.02.2015
Hameenlinna - Tappara,1:3,2.96,3.8,2.3,20.02.2015
Ilves - TPS Turku,2:3 ET,1.7,4.4,4.9,20.02.2015
Jyvaskyla - Assat,4:1,1.81,4.3,4.2,20.02.2015
KalPa - Pelicans,2:1 pen.,1.67,4.65,5.1,20.02.2015
Lukko - Vaasan Sport,3:4 pen.,1.4,5.77,7,20.02.2015
Espoo - Ilves,4:1,1.97,4.1,3.6,19.02.2015
SaiPa - Karpat,4:1,3.58,4.1,2.1,19.02.2015
Assat - Lukko,2:4,2.52,3.83,2.61,17.02.2015
IFK Helsinki - Karpat,3:4 pen.,2.67,4,2.6,17.02.2015
KalPa - TPS Turku,2:1,1.5,5,6.5,17.02.2015
Pelicans - Espoo,3:2,3,3.93,2.3,17.02.2015
SaiPa - Ilves,2:4,1.96,4.1,3.57,17.02.2015
Tappara - Jyvaskyla,7:1,2,4.1,3.5,17.02.2015
Vaasan Sport - Hameenlinna,0:4,3.2,4,2.25,17.02.2015
Espoo - Tappara,4:3 pen.,2.45,3.8,2.73,14.02.2015
Ilves - Lukko,0:6,2.4,4,2.8,14.02.2015
Jyvaskyla - Karpat,2:4,2.65,3.85,2.56,14.02.2015
SaiPa - KalPa,1:2 pen.,2.33,3.8,2.95,14.02.2015
TPS Turku - Assat,3:0,4.08,4.2,1.85,14.02.2015
Vaasan Sport - Pelicans,3:4,2.25,4,3,14.02.2015
Assat - Ilves,2:3,1.95,4.1,3.6,13.02.2015
Karpat - Tappara,2:4,1.85,4.1,4.02,13.02.2015
Lukko - IFK Helsinki,0:4,2.13,4.1,3.28,13.02.2015
Hameenlinna - TPS Turku,0:1 pen.,1.52,5.25,6.2,12.02.2015
KalPa - Vaasan Sport,2:0,1.56,4.75,5.55,12.02.2015
Pelicans - SaiPa,2:3 ET,2.8,4,2.65,12.02.2015
Ilves - Jyvaskyla,2:3 ET,2.5,4.1,2.65,11.02.2015
Espoo - Assat,3:1,2.02,4.1,3.75,10.02.2015
KalPa - IFK Helsinki,3:2,2.35,3.9,2.97,10.02.2015
Karpat - Lukko,6:5 ET,1.85,4.15,4.18,10.02.2015
Pelicans - Hameenlinna,3:0,2.6,4,2.6,10.02.2015
SaiPa - TPS Turku,3:2,1.37,6.25,8.5,10.02.2015
Tappara - Vaasan Sport,5:2,1.52,5.25,6.5,10.02.2015
Assat - Karpat,3:4 ET,3.34,4.1,2.18,09.02.2015
Espoo - Karpat,3:2,3.4,4.1,2.18,03.02.2015
IFK Helsinki - SaiPa,2:3 pen.,1.88,4.33,4,03.02.2015
Assat - Pelicans,3:0,1.67,4.41,4.8,31.01.2015
IFK Helsinki - Hameenlinna,3:2,1.86,4.25,3.82,31.01.2015
Ilves - SaiPa,1:0,2.3,4,3.03,31.01.2015
Lukko - Tappara,5:0,2.67,4,2.55,31.01.2015
TPS Turku - Espoo,1:2,5,4.77,1.65,31.01.2015
Vaasan Sport - Jyvaskyla,1:2,3.75,4.33,1.9,31.01.2015
Jyvaskyla - KalPa,1:2,1.9,4.2,3.74,30.01.2015
Karpat - Vaasan Sport,5:1,1.36,6.15,8.2,30.01.2015
Pelicans - TPS Turku,2:1,1.7,5,5.33,30.01.2015
Tappara - IFK Helsinki,2:0,2.1,4.1,3.5,30.01.2015
Espoo - Ilves,5:2,1.95,4.12,3.65,29.01.2015
Hameenlinna - Lukko,5:0,2.4,3.84,2.83,29.01.2015
SaiPa - Assat,1:4,1.96,4.1,3.7,29.01.2015
KalPa - Assat,0:1,1.94,4.1,3.76,27.01.2015
Karpat - Ilves,4:3,1.53,5.05,6.25,27.01.2015
Pelicans - IFK Helsinki,2:3 ET,3.4,4.1,2.1,27.01.2015
SaiPa - Lukko,3:1,2.2,4.1,3.2,27.01.2015
Tappara - Hameenlinna,1:2 pen.,1.75,4.3,4.29,27.01.2015
TPS Turku - Jyvaskyla,0:4,4,4.37,1.85,27.01.2015
Vaasan Sport - Espoo,2:3,2.76,4,2.37,27.01.2015
Hameenlinna - Karpat,2:5,3.65,4.1,1.99,24.01.2015
Ilves - Vaasan Sport,3:1,1.85,4.31,4.05,24.01.2015
Jyvaskyla - KalPa,3:1,1.93,4.1,3.65,24.01.2015
Lukko - Assat,3:2,1.76,4.2,4.29,24.01.2015
Pelicans - SaiPa,3:0,2.99,3.91,2.3,24.01.2015
TPS Turku - Tappara,1:8,3.5,4.1,2,24.01.2015
Assat - Lukko,5:4 pen.,2.6,4,2.63,23.01.2015
IFK Helsinki - Espoo,0:1,1.81,4.37,4,23.01.2015
KalPa - Jyvaskyla,6:3,2.31,4,2.92,23.01.2015
Karpat - Hameenlinna,2:4,1.51,4.76,6.01,23.01.2015
SaiPa - Pelicans,6:2,1.7,4.5,4.52,23.01.2015
Tappara - TPS Turku,4:0,1.66,4.53,4.75,23.01.2015
Vaasan Sport - Ilves,2:1 pen.,2.5,4,2.7,23.01.2015
Espoo - IFK Helsinki,4:0,2.61,4,2.5,22.01.2015
Assat - Vaasan Sport,1:4,1.6,4.8,5.45,20.01.2015
Hameenlinna - KalPa,3:2 ET,2.4,3.8,2.91,20.01.2015
Ilves - IFK Helsinki,3:2 pen.,3,4.1,2.28,20.01.2015
Jyvaskyla - SaiPa,2:3,2,4.18,3.5,20.01.2015
Lukko - TPS Turku,2:1,1.68,4.55,4.55,20.01.2015
Hameenlinna - Assat,3:2 pen.,2.66,3.9,2.6,17.01.2015
IFK Helsinki - Jyvaskyla,0:1,1.96,4.31,3.8,17.01.2015
KalPa - Ilves,0:4,1.75,4.33,4.35,17.01.2015
Karpat - TPS Turku,2:1 ET,1.4,5.7,8,17.01.2015
SaiPa - Pelicans,4:1,1.81,4.22,4.02,17.01.2015
Tappara - Espoo,6:1,1.92,4.1,3.74,17.01.2015
Vaasan Sport - Lukko,3:4 pen.,3.5,4.1,2.03,17.01.2015
Jyvaskyla - Tappara,4:2,2.13,4.1,3.14,16.01.2015
Assat - SaiPa,7:1,2.15,4,3.29,15.01.2015
Espoo - IFK Helsinki,5:4 pen.,2.75,4,2.4,15.01.2015
Lukko - Karpat,1:2 ET,2.68,4,2.6,15.01.2015
Pelicans - KalPa,0:2,2.53,4,2.8,15.01.2015
TPS Turku - Vaasan Sport,4:5,1.87,4.3,3.77,15.01.2015
Tappara - Ilves,5:0,1.91,4.15,3.77,14.01.2015
Espoo - Pelicans,2:1,1.95,4.1,3.57,13.01.2015
Hameenlinna - Jyvaskyla,2:1 ET,2.67,4,2.43,13.01.2015
IFK Helsinki - Vaasan Sport,5:2,1.42,5.77,7,13.01.2015
Lukko - SaiPa,2:3,1.9,4.1,3.74,13.01.2015
TPS Turku - KalPa,0:5,2.2,4.1,3.04,13.01.2015
Espoo - Lukko,3:4 ET,2.54,4,2.7,11.01.2015
IFK Helsinki - Tappara,1:2,1.73,4.43,4.31,10.01.2015
Ilves - Assat,1:5,2.36,4,2.85,10.01.2015
Jyvaskyla - Lukko,3:4 ET,2.34,4,2.8,10.01.2015
Karpat - TPS Turku,2:1,1.5,5.15,6.7,10.01.2015
SaiPa - Hameenlinna,0:1 pen.,1.8,4.33,4.25,10.01.2015
Assat - Jyvaskyla,1:2,2.45,4,2.97,09.01.2015
Hameenlinna - Karpat,0:2,4.1,4.2,1.85,09.01.2015
Pelicans - Ilves,4:3 pen.,2.2,4.05,3.04,09.01.2015
Tappara - SaiPa,3:1,2.28,4,3,09.01.2015
Vaasan Sport - KalPa,4:2,3.06,4,2.25,09.01.2015
TPS Turku - IFK Helsinki,2:3 ET,2.5,4.05,2.61,08.01.2015
Espoo - SaiPa,3:4 ET,2.4,4,2.9,07.01.2015
Hameenlinna - IFK Helsinki,2:3,2.9,4.04,2.35,07.01.2015
Jyvaskyla - Ilves,6:3,1.8,4.5,4.3,07.01.2015
KalPa - Tappara,3:1,2.29,4,2.95,07.01.2015
Karpat - Pelicans,5:1,1.49,5,6.6,07.01.2015
Lukko - Assat,2:3 ET,1.92,4.2,3.8,07.01.2015
Assat - Tappara,1:2 ET,2.25,4,3.05,05.01.2015
Espoo - TPS Turku,2:1,1.95,4.18,3.6,05.01.2015
IFK Helsinki - Lukko,3:1,2.18,4.25,3.3,05.01.2015
Ilves - Karpat,2:1 pen.,3.88,4.11,1.95,05.01.2015
KalPa - Hameenlinna,2:0,1.95,4.13,3.71,05.01.2015
SaiPa - Vaasan Sport,3:1,1.59,4.69,5.5,05.01.2015
Espoo - IFK Helsinki,4:1,2.6,4.07,2.53,03.01.2015
Ilves - Hameenlinna,5:3,2.06,4.16,3.19,03.01.2015
Jyvaskyla - Vaasan Sport,2:3,1.37,6.01,7.25,03.01.2015
Pelicans - KalPa,3:1,2.15,4.1,3.23,03.01.2015
Assat - Espoo,2:3 pen.,1.95,4.1,3.63,02.01.2015
Hameenlinna - Pelicans,2:5,2.04,4.1,3.4,02.01.2015
IFK Helsinki - SaiPa,2:1,1.87,4.39,3.8,02.01.2015
KalPa - Jyvaskyla,4:2,2.79,4,2.4,02.01.2015
Lukko - Ilves,3:1,1.7,4.43,4.7,02.01.2015
Tappara - TPS Turku,3:4 pen.,1.73,4.58,4.62,02.01.2015
Vaasan Sport - Karpat,0:4,5,4.47,1.62,02.01.2015
Hameenlinna - SaiPa,1:4,2.4,4.05,2.8,30.12.2014
IFK Helsinki - KalPa,4:3,1.67,4.62,5.1,30.12.2014
Karpat - Espoo,5:2,1.57,4.75,5.75,30.12.2014
Lukko - Jyvaskyla,1:2 ET,2,4.15,3.5,30.12.2014
Tappara - Pelicans,3:2,1.8,4.22,4.33,30.12.2014
TPS Turku - Ilves,4:6,2.1,4.1,3.3,30.12.2014
Vaasan Sport - Assat,1:2 ET,3.25,4.1,2.09,30.12.2014
Espoo - Hameenlinna,3:1,2.1,4.1,3.4,27.12.2014
Ilves - Vaasan Sport,3:2,1.76,4.4,4.33,27.12.2014
Jyvaskyla - IFK Helsinki,4:5 pen.,2.1,4.35,3.27,27.12.2014
Karpat - KalPa,2:1,1.6,4.65,5.97,27.12.2014
Pelicans - Assat,1:2,2.36,4,2.84,27.12.2014
SaiPa - Tappara,1:4,2.15,4.1,3.12,27.12.2014
TPS Turku - Lukko,1:4,2.62,4,2.55,27.12.2014
IFK Helsinki - Vaasan Sport,4:1,1.45,5.6,6.55,16.12.2014
SaiPa - Karpat,0:4,2.55,4,2.67,16.12.2014
IFK Helsinki - Ilves,6:2,1.6,4.83,4.89,15.12.2014
Assat - KalPa,2:3,2.1,4.1,3.37,13.12.2014
Hameenlinna - Lukko,2:1 ET,2.45,4.05,2.7,13.12.2014
Jyvaskyla - Ilves,4:1,1.65,4.62,4.75,13.12.2014
